1.36	5.2159	0	-0.88946	1.80248	0	-5.50685	-1.80248	0	-4.30315	-1.80248	0	-4.30315
1.37	5.23374	0	-0.944959	1.78446	0	-5.54988	-1.78446	0	-4.26012	-1.78446	0	-4.26012
1.38	5.25141	0	-1.00088	1.76661	0	-5.59248	-1.76661	0	-4.21752	-1.76661	0	-4.21752
1.39	5.2689	0	-1.05723	1.74895	0	-5.63466	-1.74895	0	-4.17534	-1.74895	0	-4.17534
1.4	5.28621	0	-1.11399	1.73146	0	-5.67641	-1.73146	0	-4.13359	-1.73146	0	-4.13359
1.41	5.30335	0	-1.17117	1.71414	0	-5.71775	-1.71414	0	-4.09225	-1.71414	0	-4.09225
1.42	5.32032	0	-1.22876	1.697	0	-5.75867	-1.697	0	-4.05133	-1.697	0	-4.05133
1.43	5.33712	0	-1.28675	1.68003	0	-5.79918	-1.68003	0	-4.01082	-1.68003	0	-4.01082
1.44	5.35376	0	-1.34514	1.66323	0	-5.83929	-1.66323	0	-3.97071	-1.66323	0	-3.97071
1.45	5.37022	0	-1.40393	1.6466	0	-5.879	-1.6466	0	-3.931	-1.6466	0	-3.931
1.46	5.38652	0	-1.46312	1.63013	0	-5.91831	-1.63013	0	-3.89169	-1.63013	0	-3.89169
1.47	5.40266	0	-1.52269	1.61383	0	-5.95723	-1.61383	0	-3.85277	-1.61383	0	-3.85277
1.48	5.41864	0	-1.58265	1.59769	0	-5.99575	-1.59769	0	-3.81425	-1.59769	0	-3.81425
1.49	5.43446	0	-1.64299	1.58172	0	-6.0339	-1.58172	0	-3.7761	-1.58172	0	-3.7761
1.5	5.45012	0	-1.7037	1.5659	0	-6.07166	-1.5659	0	-3.73834	-1.5659	0	-3.73834
1.51	5.46562	0	-1.76479	1.55024	0	-6.10904	-1.55024	0	-3.70096	-1.55024	0	-3.70096
1.52	5.48097	0	-1.82625	1.53474	0	-6.14605	-1.53474	0	-3.66395	-1.53474	0	-3.66395
1.53	5.49616	0	-1.88808	1.51939	0	-6.18269	-1.51939	0	-3.62731	-1.51939	0	-3.62731
1.54	5.5112	0	-1.95027	1.5042	0	-6.21896	-1.5042	0	-3.59104	-1.5042	0	-3.59104
1.55	5.52609	0	-2.01282	1.48916	0	-6.25487	-1.48916	0	-3.55513	-1.48916	0	-3.55513
1.56	5.54084	0	-2.07572	1.47426	0	-6.29042	-1.47426	0	-3.51958	-1.47426	0	-3.51958
1.57	5.55543	0	-2.13898	1.45952	0	-6.32562	-1.45952	0	-3.48438	-1.45952	0	-3.48438
1.58	5.56988	0	-2.20258	1.44493	0	-6.36046	-1.44493	0	-3.44954	-1.44493	0	-3.44954
1.59	5.58418	0	-2.26653	1.43048	0	-6.39496	-1.43048	0	-3.41504	-1.43048	0	-3.41504
1.6	5.59835	0	-2.33082	1.41617	0	-6.42911	-1.41617	0	-3.38089	-1.41617	0	-3.38089
1.61	5.61237	0	-2.39545	1.40201	0	-6.46292	-1.40201	0	-3.34708	-1.40201	0	-3.34708
1.62	5.62625	0	-2.46042	1.38799	0	-6.49639	-1.38799	0	-3.31361	-1.38799	0	-3.31361
1.63	5.63999	0	-2.52571	1.37411	0	-6.52953	-1.37411	0	-3.28047	-1.37411	0	-3.28047
1.64	5.65359	0	-2.59134	1.36037	0	-6.56233	-1.36037	0	-3.24767	-1.36037	0	-3.24767
1.65	5.66706	0	-2.65728	1.34677	0	-6.59481	-1.34677	0	-3.21519	-1.34677	0	-3.21519
1.66	5.68039	0	-2.72355	1.3333	0	-6.62696	-1.3333	0	-3.18304	-1.3333	0	-3.18304
1.67	5.69359	0	-2.79014	1.31997	0	-6.65879	-1.31997	0	-3.15121	-1.31997	0	-3.15121
1.68	5.70666	0	-2.85704	1.30677	0	-6.6903	-1.30677	0	-3.1197	-1.30677	0	-3.1197
1.69	5.7196	0	-2.92426	1.2937	0	-6.7215	-1.2937	0	-3.0885	-1.2937	0	-3.0885
1.7	5.7324	0	-2.99178	1.28076	0	-6.75238	-1.28076	0	-3.05762	-1.28076	0	-3.05762
1.71	5.74508	0	-3.05961	1.26795	0	-6.78296	-1.26795	0	-3.02704	-1.26795	0	-3.02704
1.72	5.75764	0	-3.12774	1.25527	0	-6.81323	-1.25527	0	-2.99677	-1.25527	0	-2.99677
1.73	5.77006	0	-3.19618	1.24272	0	-6.8432	-1.24272	0	-2.9668	-1.24272	0	-2.9668
1.74	5.78237	0	-3.26491	1.23029	0	-6.87287	-1.23029	0	-2.93713	-1.23029	0	-2.93713
1.75	5.79455	0	-3.33393	1.21799	0	-6.90224	-1.21799	0	-2.90776	-1.21799	0	-2.90776
1.76	5.8066	0	-3.40324	1.20581	0	-6.93131	-1.20581	0	-2.87869	-1.20581	0	-2.87869
1.77	5.81854	0	-3.47284	1.19375	0	-6.9601	-1.19375	0	-2.8499	-1.19375	0	-2.8499
1.78	5.83036	0	-3.54273	1.18182	0	-6.9886	-1.18182	0	-2.8214	-1.18182	0	-2.8214
1.79	5.84206	0	-3.6129	1.17	0	-7.01681	-1.17	0	-2.79319	-1.17	0	-2.79319
1.8	5.85364	0	-3.68334	1.1583	0	-7.04475	-1.1583	0	-2.76525	-1.1583	0	-2.76525
1.81	5.86511	0	-3.75407	1.14671	0	-7.0724	-1.14671	0	-2.7376	-1.14671	0	-2.7376
1.82	5.87646	0	-3.82507	1.13525	0	-7.09978	-1.13525	0	-2.71022	-1.13525	0	-2.71022
1.83	5.8877	0	-3.89633	1.12389	0	-7.12688	-1.12389	0	-2.68312	-1.12389	0	-2.68312
1.84	5.89883	0	-3.96787	1.11266	0	-7.15371	-1.11266	0	-2.65629	-1.11266	0	-2.65629
1.85	5.90984	0	-4.03967	1.10153	0	-7.18027	-1.10153	0	-2.62973	-1.10153	0	-2.62973
1.86	5.92075	0	-4.11174	1.09051	0	-7.20657	-1.09051	0	-2.60343	-1.09051	0	-2.60343
1.87	5.93154	0	-4.18407	1.07961	0	-7.2326	-1.07961	0	-2.5774	-1.07961	0	-2.5774
1.88	5.94223	0	-4.25665	1.06881	0	-7.25838	-1.06881	0	-2.55162	-1.06881	0	-2.55162
1.89	5.95281	0	-4.32949	1.05812	0	-7.28389	-1.05812	0	-2.52611	-1.05812	0	-2.52611
1.9	5.96329	0	-4.40258	1.04754	0	-7.30915	-1.04754	0	-2.50085	-1.04754	0	-2.50085
1.91	5.97366	0	-4.47592	1.03707	0	-7.33416	-1.03707	0	-2.47584	-1.03707	0	-2.47584
1.92	5.98393	0	-4.54951	1.0267	0	-7.35892	-1.0267	0	-2.45108	-1.0267	0	-2.45108
1.93	5.99409	0	-4.62335	1.01643	0	-7.38343	-1.01643	0	-2.42657	-1.01643	0	-2.42657
1.94	6.00415	0	-4.69742	1.00627	0	-7.4077	-1.00627	0	-2.4023	-1.00627	0	-2.4023
1.95	6.01412	0	-4.77174	0.996203	0	-7.43172	-0.996203	0	-2.37828	-0.996203	0	-2.37828
1.96	6.02398	0	-4.84629	0.986241	0	-7.4555	-0.986241	0	-2.3545	-0.986241	0	-2.3545
1.97	6.03374	0	-4.92108	0.976379	0	-7.47905	-0.976379	0	-2.33095	-0.976379	0	-2.33095
1.98	6.04341	0	-4.99611	0.966615	0	-7.50236	-0.966615	0	-2.30764	-0.966615	0	-2.30764
1.99	6.05298	0	-5.07136	0.956949	0	-7.52543	-0.956949	0	-2.28457	-0.956949	0	-2.28457
